shop,posting_number,accrual_date,type_id,accrual_type,sku,quantity,seller_price,amount,currency
Instax Shop,05309010-0917-2,2026-08-16,29,LastMileCourier,2980607875,1,,-8.63,RUB
Instax Shop,05309010-0917-2,2026-08-16,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,63374694-0279-1,2026-08-16,32,Logistic,2980607875,1,,-65,RUB
Instax Shop,63374694-0279-1,2026-08-16,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,63374694-0279-1,2026-08-16,29,LastMileCourier,2980607875,1,,-8.9,RUB
Instax Shop,63374694-0279-1,2026-08-16,74,StarsMembership,2980607875,1,,-17.96,RUB
Instax Shop,38978750-0256-1,2026-09-04,59,ReturnFlowLogistic,2082848101,1,,-56,RUB
Instax Shop,38978750-0256-1,2026-09-04,32,Logistic,2082848101,1,,-68,RUB
Instax Shop,38978750-0256-1,2026-09-05,29,LastMileCourier,2082848101,1,,-8.24,RUB
Instax Shop,43779986-0095-1,2026-08-27,29,LastMileCourier,758898715,1,,-7.88,RUB
Instax Shop,43779986-0095-1,2026-08-21,38,PackageCost,758898715,1,,-5,RUB
Instax Shop,43779986-0095-1,2026-08-27,45,PickUpPointReturnAcceptance,758898715,1,,-15,RUB
Instax Shop,43779986-0095-1,2026-08-27,32,Logistic,758898715,1,,-57,RUB
Instax Shop,43779986-0095-1,2026-08-21,39,PackingFee,758898715,1,,-10,RUB
Instax Shop,43779986-0095-1,2026-08-27,59,ReturnFlowLogistic,758898715,1,,-56,RUB
Instax Shop,0128073065-0264-1,2026-08-18,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,0128073065-0264-1,2026-08-18,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,0128073065-0264-1,2026-08-18,32,Logistic,2078709026,1,,-155.76,RUB
Instax Shop,0128073065-0264-1,2026-08-18,98,DeliveryToHandoverPlaceByOzon,2078709026,1,,-25,RUB
Instax Shop,79382540-0121-7,2026-08-14,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,79382540-0121-7,2026-08-14,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,79382540-0121-7,2026-08-14,29,LastMileCourier,2082848101,1,,-7.83,RUB
Instax Shop,79382540-0121-7,2026-08-14,32,Logistic,2082848101,1,,-65,RUB
Instax Shop,0103049753-0149-1,2026-08-16,74,StarsMembership,2980607875,1,,-17.96,RUB
Instax Shop,0103049753-0149-1,2026-08-16,32,Logistic,2980607875,1,,-65,RUB
Instax Shop,0103049753-0149-1,2026-08-16,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,0103049753-0149-1,2026-08-16,29,LastMileCourier,2980607875,1,,-10.38,RUB
Instax Shop,38971745-0285-1,2026-08-20,29,LastMileCourier,1078945409,1,,-13.82,RUB
Instax Shop,38971745-0285-1,2026-08-20,32,Logistic,1078945409,1,,-65,RUB
Instax Shop,38971745-0285-1,2026-08-17,39,PackingFee,1078945409,1,,-10,RUB
Instax Shop,38971745-0285-1,2026-08-20,45,PickUpPointReturnAcceptance,1078945409,1,,-15,RUB
Instax Shop,38971745-0285-1,2026-08-20,59,ReturnFlowLogistic,1078945409,1,,-65,RUB
Instax Shop,38971745-0285-1,2026-08-17,38,PackageCost,1078945409,1,,-5,RUB
Instax Shop,45948036-0444-1,2026-08-15,74,StarsMembership,2090798379,1,,-8.96,RUB
Instax Shop,45948036-0444-1,2026-08-15,32,Logistic,2090798379,1,,-65,RUB
Instax Shop,45948036-0444-1,2026-08-15,69,SaleCommission,2090798379,1,597,-292.53,RUB
Instax Shop,45948036-0444-1,2026-08-15,29,LastMileCourier,2090798379,1,,-11.61,RUB
Instax Shop,45948036-0444-3,2026-08-15,32,Logistic,2090798379,1,,-65,RUB
Instax Shop,45948036-0444-3,2026-08-15,74,StarsMembership,2090798379,1,,-8.96,RUB
Instax Shop,45948036-0444-3,2026-08-15,29,LastMileCourier,2090798379,1,,-11.61,RUB
Instax Shop,45948036-0444-3,2026-08-15,69,SaleCommission,2090798379,1,597,-292.53,RUB
Instax Shop,44213405-0122-1,2026-08-16,74,StarsMembership,2980607875,1,,-17.96,RUB
Instax Shop,44213405-0122-1,2026-08-16,32,Logistic,2980607875,1,,-62,RUB
Instax Shop,44213405-0122-1,2026-08-16,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,44213405-0122-1,2026-08-16,29,LastMileCourier,2980607875,1,,-6.91,RUB
Instax Shop,0213132645-0229-1,2026-08-19,74,StarsMembership,1967682223,1,,-17.96,RUB
Instax Shop,0213132645-0229-1,2026-08-19,32,Logistic,1967682223,1,,-68,RUB
Instax Shop,0213132645-0229-1,2026-08-19,69,SaleCommission,1967682223,1,1197,-586.53,RUB
Instax Shop,0213132645-0229-1,2026-08-19,98,DeliveryToHandoverPlaceByOzon,1967682223,1,,-25,RUB
Instax Shop,0252283197-0082-1,2026-08-18,32,Logistic,2396998748,1,,-65,RUB
Instax Shop,0252283197-0082-1,2026-08-18,69,SaleCommission,2396998748,1,1197,-586.53,RUB
Instax Shop,0252283197-0082-1,2026-08-18,29,LastMileCourier,2396998748,1,,-16.54,RUB
Instax Shop,0252283197-0082-1,2026-08-18,74,StarsMembership,2396998748,1,,-17.96,RUB
Instax Shop,41105899-0191-3,2026-09-01,69,SaleCommission,2082847247,1,1197,-586.53,RUB
Instax Shop,41105899-0191-3,2026-09-01,32,Logistic,2082847247,1,,-68,RUB
Instax Shop,41105899-0191-3,2026-09-01,29,LastMileCourier,2082847247,1,,-9.08,RUB
Instax Shop,41105899-0191-3,2026-09-01,74,StarsMembership,2082847247,1,,-17.96,RUB
Instax Shop,0253491270-0024-1,2026-08-18,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,0253491270-0024-1,2026-08-18,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,0253491270-0024-1,2026-08-18,32,Logistic,2082848101,1,,-159.76,RUB
Instax Shop,0253491270-0024-1,2026-08-18,98,DeliveryToHandoverPlaceByOzon,2082848101,1,,-25,RUB
Instax Shop,72926976-0300-1,2026-08-17,74,StarsMembership,1531108633,1,,-17.96,RUB
Instax Shop,72926976-0300-1,2026-08-17,32,Logistic,1531108633,1,,-65,RUB
Instax Shop,72926976-0300-1,2026-08-17,69,SaleCommission,1531108633,1,1197,-586.53,RUB
Instax Shop,72926976-0300-1,2026-08-17,29,LastMileCourier,1531108633,1,,-10.61,RUB
Instax Shop,45727179-0224-1,2026-08-17,69,SaleCommission,3534921158,1,1197,-526.68,RUB
Instax Shop,45727179-0224-1,2026-08-17,74,StarsMembership,3534921158,1,,-17.96,RUB
Instax Shop,45727179-0224-1,2026-08-17,29,LastMileCourier,3534921158,1,,-9.56,RUB
Instax Shop,45727179-0224-1,2026-08-17,32,Logistic,3534921158,1,,-73,RUB
Instax Shop,75962793-0110-1,2026-08-20,32,Logistic,2090798474,1,,-109.76,RUB
Instax Shop,75962793-0110-1,2026-08-20,69,SaleCommission,2090798474,1,597,-292.53,RUB
Instax Shop,75962793-0110-1,2026-08-20,29,LastMileCourier,2090798474,1,,-8.26,RUB
Instax Shop,75962793-0110-1,2026-08-20,74,StarsMembership,2090798474,1,,-8.96,RUB
Instax Shop,92350969-0049-1,2026-08-15,32,Logistic,1281292708,1,,-65,RUB
Instax Shop,92350969-0049-1,2026-08-15,69,SaleCommission,1281292708,1,1197,-586.53,RUB
Instax Shop,92350969-0049-1,2026-08-15,74,StarsMembership,1281292708,1,,-17.96,RUB
Instax Shop,92350969-0049-1,2026-08-15,29,LastMileCourier,1281292708,1,,-8.76,RUB
Instax Shop,0176125839-0277-1,2026-08-18,29,LastMileCourier,2980607875,1,,-14.42,RUB
Instax Shop,0176125839-0277-1,2026-08-18,74,StarsMembership,2980607875,1,,-17.96,RUB
Instax Shop,0176125839-0277-1,2026-08-18,32,Logistic,2980607875,1,,-68,RUB
Instax Shop,0176125839-0277-1,2026-08-18,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,0141366990-0008-1,2026-08-16,29,LastMileCourier,2078709026,1,,-12.09,RUB
Instax Shop,0141366990-0008-1,2026-08-16,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,0141366990-0008-1,2026-08-16,32,Logistic,2078709026,1,,-155.76,RUB
Instax Shop,0141366990-0008-1,2026-08-16,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,64659993-0203-5,2026-08-17,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,64659993-0203-5,2026-08-17,59,ReturnFlowLogistic,2078708952,1,,-56,RUB
Instax Shop,64659993-0203-5,2026-08-17,29,LastMileCourier,2078708952,1,,-8.7,RUB
Instax Shop,64659993-0203-5,2026-08-14,38,PackageCost,2078708952,1,,-5,RUB
Instax Shop,64659993-0203-5,2026-08-14,39,PackingFee,2078708952,1,,-10,RUB
Instax Shop,64659993-0203-5,2026-08-17,45,PickUpPointReturnAcceptance,2078708952,1,,-15,RUB
Instax Shop,57305938-0102-1,2026-08-14,29,LastMileCourier,1078945409,1,,-7.77,RUB
Instax Shop,57305938-0102-1,2026-08-14,69,SaleCommission,1078945409,1,777,-380.73,RUB
Instax Shop,57305938-0102-1,2026-08-14,32,Logistic,1078945409,1,,-65,RUB
Instax Shop,57305938-0102-1,2026-08-14,74,StarsMembership,1078945409,1,,-11.66,RUB
Instax Shop,43145014-0202-1,2026-08-17,74,StarsMembership,2090798532,1,,-8.96,RUB
Instax Shop,43145014-0202-1,2026-08-17,69,SaleCommission,2090798532,1,597,-292.53,RUB
Instax Shop,43145014-0202-1,2026-08-17,29,LastMileCourier,2090798532,1,,-10.32,RUB
Instax Shop,43145014-0202-1,2026-08-17,32,Logistic,2090798532,1,,-68,RUB
Instax Shop,62253342-0015-7,2026-08-25,59,ReturnFlowLogistic,1967682200,1,,-56,RUB
Instax Shop,62253342-0015-7,2026-08-25,29,LastMileCourier,1967682200,1,,-25,RUB
Instax Shop,62253342-0015-7,2026-08-25,32,Logistic,1967682200,1,,-59,RUB
Instax Shop,90219361-0206-1,2026-08-17,74,StarsMembership,2090798532,1,,-8.96,RUB
Instax Shop,90219361-0206-1,2026-08-17,29,LastMileCourier,2090798532,1,,-6.65,RUB
Instax Shop,90219361-0206-1,2026-08-17,69,SaleCommission,2090798532,1,597,-292.53,RUB
Instax Shop,90219361-0206-1,2026-08-17,32,Logistic,2090798532,1,,-130.64,RUB
Instax Shop,0108935085-0217-1,2026-08-20,45,PickUpPointReturnAcceptance,1393855629,1,,-15,RUB
Instax Shop,0108935085-0217-1,2026-08-20,59,ReturnFlowLogistic,1393855629,1,,-68,RUB
Instax Shop,0108935085-0217-1,2026-08-20,32,Logistic,1393855629,1,,-60,RUB
Instax Shop,0108935085-0217-1,2026-08-20,29,LastMileCourier,1393855629,1,,-6.8,RUB
Instax Shop,68922536-0120-1,2026-08-14,32,Logistic,1078945409,1,,-68,RUB
Instax Shop,68922536-0120-1,2026-08-14,69,SaleCommission,1078945409,1,777,-380.73,RUB
Instax Shop,68922536-0120-1,2026-08-14,29,LastMileCourier,1078945409,1,,-6.13,RUB
Instax Shop,68922536-0120-1,2026-08-14,74,StarsMembership,1078945409,1,,-11.66,RUB
Instax Shop,0158492062-0020-1,2026-08-15,74,StarsMembership,4893687016,1,,-16.46,RUB
Instax Shop,0158492062-0020-1,2026-08-15,32,Logistic,4893687016,1,,-149.76,RUB
Instax Shop,0158492062-0020-1,2026-08-15,69,SaleCommission,4893687016,1,1097,-482.68,RUB
Instax Shop,0158492062-0020-1,2026-08-15,29,LastMileCourier,4893687016,1,,-7.26,RUB
Instax Shop,0127909701-0408-1,2026-08-15,32,Logistic,1393792471,1,,-65,RUB
Instax Shop,0127909701-0408-1,2026-08-15,29,LastMileCourier,1393792471,1,,-10.51,RUB
Instax Shop,0127909701-0408-1,2026-08-15,69,SaleCommission,1393792471,1,1197,-586.53,RUB
Instax Shop,0127909701-0408-1,2026-08-15,74,StarsMembership,1393792471,1,,-17.96,RUB
Instax Shop,0174830906-0064-1,2026-08-15,74,StarsMembership,2090798532,1,,-8.96,RUB
Instax Shop,0174830906-0064-1,2026-08-15,29,LastMileCourier,2090798532,1,,-7.2,RUB
Instax Shop,0174830906-0064-1,2026-08-15,69,SaleCommission,2090798532,1,597,-292.53,RUB
Instax Shop,0174830906-0064-1,2026-08-15,32,Logistic,2090798532,1,,-57,RUB
Instax Shop,26340145-0172-1,2026-08-14,69,SaleCommission,2090798532,1,597,-292.53,RUB
Instax Shop,26340145-0172-1,2026-08-14,32,Logistic,2090798532,1,,-65,RUB
Instax Shop,26340145-0172-1,2026-08-14,74,StarsMembership,2090798532,1,,-8.96,RUB
Instax Shop,26340145-0172-1,2026-08-14,29,LastMileCourier,2090798532,1,,-8.85,RUB
Instax Shop,36919163-0459-1,2026-08-15,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,36919163-0459-1,2026-08-15,32,Logistic,1281295474,1,,-58,RUB
Instax Shop,36919163-0459-1,2026-08-15,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,36919163-0459-1,2026-08-15,29,LastMileCourier,1281295474,1,,-7.59,RUB
Instax Shop,0212110213-0018-1,2026-08-26,32,Logistic,2078709026,1,,-137.82,RUB
Instax Shop,0212110213-0018-1,2026-08-26,98,DeliveryToHandoverPlaceByOzon,2078709026,1,,-25,RUB
Instax Shop,0212110213-0018-1,2026-08-26,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,0105038447-0080-1,2026-08-15,74,StarsMembership,908559995,1,,-16.46,RUB
Instax Shop,0105038447-0080-1,2026-08-15,32,Logistic,908559995,1,,-65,RUB
Instax Shop,0105038447-0080-1,2026-08-15,69,SaleCommission,908559995,1,1097,-537.53,RUB
Instax Shop,0105038447-0080-1,2026-08-15,29,LastMileCourier,908559995,1,,-8.96,RUB
Instax Shop,24420683-0580-2,2026-08-18,69,SaleCommission,2090798532,1,597,-292.53,RUB
Instax Shop,24420683-0580-2,2026-08-18,32,Logistic,2090798532,1,,-109.76,RUB
Instax Shop,24420683-0580-2,2026-08-18,29,LastMileCourier,2090798532,1,,-8.71,RUB
Instax Shop,24420683-0580-2,2026-08-18,74,StarsMembership,2090798532,1,,-8.96,RUB
Instax Shop,0106708614-0195-1,2026-08-17,29,LastMileCourier,1281292708,1,,-10.25,RUB
Instax Shop,0106708614-0195-1,2026-08-17,69,SaleCommission,1281292708,1,1197,-586.53,RUB
Instax Shop,0106708614-0195-1,2026-08-17,32,Logistic,1281292708,1,,-163.76,RUB
Instax Shop,0106708614-0195-1,2026-08-17,74,StarsMembership,1281292708,1,,-17.96,RUB
Instax Shop,0174342447-0361-1,2026-08-20,59,ReturnFlowLogistic,2980607848,1,,-59,RUB
Instax Shop,0174342447-0361-1,2026-08-20,32,Logistic,2980607848,1,,-68,RUB
Instax Shop,0174342447-0362-1,2026-08-16,32,Logistic,2078708952,1,,-59,RUB
Instax Shop,0174342447-0362-1,2026-08-16,98,DeliveryToHandoverPlaceByOzon,2078708952,1,,-25,RUB
Instax Shop,0174342447-0362-1,2026-08-16,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,0174342447-0362-1,2026-08-16,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,0257345618-0024-1,2026-08-16,69,SaleCommission,2078708990,1,1097,-482.68,RUB
Instax Shop,0257345618-0024-1,2026-08-16,32,Logistic,2078708990,1,,-59,RUB
Instax Shop,0257345618-0024-1,2026-08-16,74,StarsMembership,2078708990,1,,-16.46,RUB
Instax Shop,0257345618-0024-1,2026-08-16,29,LastMileCourier,2078708990,1,,-7.66,RUB
Instax Shop,11351798-0351-1,2026-08-17,59,ReturnFlowLogistic,4893687016,1,,-56,RUB
Instax Shop,11351798-0351-1,2026-08-17,32,Logistic,4893687016,1,,-58,RUB
Instax Shop,49227281-0067-2,2026-08-15,29,LastMileCourier,2078709371,1,,-14.61,RUB
Instax Shop,49227281-0067-2,2026-08-15,69,SaleCommission,2078709371,1,1097,-482.68,RUB
Instax Shop,49227281-0067-2,2026-08-15,32,Logistic,2078709371,1,,-60,RUB
Instax Shop,49227281-0067-2,2026-08-15,74,StarsMembership,2078709371,1,,-16.46,RUB
Instax Shop,11266347-0832-1,2026-08-15,38,PackageCost,1967682092,1,,-5,RUB
Instax Shop,11266347-0832-1,2026-08-19,32,Logistic,1967682092,1,,-60,RUB
Instax Shop,11266347-0832-1,2026-08-15,39,PackingFee,1967682092,1,,-10,RUB
Instax Shop,11266347-0832-1,2026-08-19,59,ReturnFlowLogistic,1967682092,1,,-58,RUB
Instax Shop,11266347-0832-1,2026-08-19,45,PickUpPointReturnAcceptance,1967682092,1,,-15,RUB
Instax Shop,11266347-0832-1,2026-08-19,29,LastMileCourier,1967682092,1,,-7.47,RUB
Instax Shop,59024273-0130-1,2026-08-28,74,StarsMembership,1967320770,1,,-11.66,RUB
Instax Shop,59024273-0130-1,2026-08-28,98,DeliveryToHandoverPlaceByOzon,1967320770,1,,-25,RUB
Instax Shop,59024273-0130-1,2026-08-28,69,SaleCommission,1967320770,1,777,-380.73,RUB
Instax Shop,59024273-0130-1,2026-08-28,32,Logistic,1967320770,1,,-66,RUB
Instax Shop,0126596670-0404-1,2026-08-15,69,SaleCommission,2396423754,1,1197,-586.53,RUB
Instax Shop,0126596670-0404-1,2026-08-15,32,Logistic,2396423754,1,,-72,RUB
Instax Shop,0126596670-0404-1,2026-08-15,74,StarsMembership,2396423754,1,,-17.96,RUB
Instax Shop,0126596670-0404-1,2026-08-15,29,LastMileCourier,2396423754,1,,-10.05,RUB
Instax Shop,0233448211-0042-1,2026-08-16,29,LastMileCourier,1393792471,1,,-8.83,RUB
Instax Shop,0233448211-0042-1,2026-08-16,74,StarsMembership,1393792471,1,,-17.96,RUB
Instax Shop,0233448211-0042-1,2026-08-16,32,Logistic,1393792471,1,,-59,RUB
Instax Shop,0233448211-0042-1,2026-08-16,69,SaleCommission,1393792471,1,1197,-586.53,RUB
Instax Shop,42918841-0155-1,2026-08-13,74,StarsMembership,1281292708,1,,-17.96,RUB
Instax Shop,42918841-0155-1,2026-08-13,32,Logistic,1281292708,1,,-65,RUB
Instax Shop,42918841-0155-1,2026-08-13,29,LastMileCourier,1281292708,1,,-7.61,RUB
Instax Shop,42918841-0155-1,2026-08-13,69,SaleCommission,1281292708,1,1197,-586.53,RUB
Instax Shop,40627440-0124-1,2026-08-16,74,StarsMembership,1393797856,1,,-17.96,RUB
Instax Shop,40627440-0124-1,2026-08-16,69,SaleCommission,1393797856,1,1197,-586.53,RUB
Instax Shop,40627440-0124-1,2026-08-16,32,Logistic,1393797856,1,,-154.76,RUB
Instax Shop,40627440-0124-1,2026-08-16,29,LastMileCourier,1393797856,1,,-5.75,RUB
Instax Shop,97131181-0006-1,2026-08-16,98,DeliveryToHandoverPlaceByOzon,1854586887,1,,-25,RUB
Instax Shop,97131181-0006-1,2026-08-16,32,Logistic,1854586887,1,,-69,RUB
Instax Shop,97131181-0006-1,2026-08-16,74,StarsMembership,1854586887,1,,-14.21,RUB
Instax Shop,28786066-0252-1,2026-08-20,29,LastMileCourier,2078709026,1,,-8.65,RUB
Instax Shop,28786066-0252-1,2026-08-20,32,Logistic,2078709026,1,,-155.76,RUB
Instax Shop,28786066-0252-1,2026-08-20,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,28786066-0252-1,2026-08-20,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,0142901263-0061-1,2026-08-15,29,LastMileCourier,1281295474,1,,-12.62,RUB
Instax Shop,0142901263-0061-1,2026-08-15,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,0142901263-0061-1,2026-08-15,32,Logistic,1281295474,1,,-66,RUB
Instax Shop,0142901263-0061-1,2026-08-16,69,SaleCommission,1281295474,1,-1197,586.53,RUB
Instax Shop,0142901263-0061-1,2026-08-15,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,43852848-0054-1,2026-08-17,69,SaleCommission,2078709026,1,1097,-482.68,RUB
Instax Shop,43852848-0054-1,2026-08-17,29,LastMileCourier,2078709026,1,,-7.25,RUB
Instax Shop,43852848-0054-1,2026-08-17,74,StarsMembership,2078709026,1,,-16.46,RUB
Instax Shop,43852848-0054-1,2026-08-17,32,Logistic,2078709026,1,,-68,RUB
Instax Shop,28775925-0639-1,2026-08-16,69,SaleCommission,1393784711,1,-1197,586.53,RUB
Instax Shop,28775925-0639-1,2026-08-21,59,ReturnFlowLogistic,1393784711,1,,-65,RUB
Instax Shop,28775925-0639-1,2026-08-15,74,StarsMembership,1393784711,1,,-17.96,RUB
Instax Shop,28775925-0639-1,2026-08-15,32,Logistic,1393784711,1,,-65,RUB
Instax Shop,28775925-0639-1,2026-08-15,69,SaleCommission,1393784711,1,1197,-586.53,RUB
Instax Shop,28775925-0639-1,2026-08-15,29,LastMileCourier,1393784711,1,,-11.27,RUB
Instax Shop,28775925-0639-1,2026-08-16,38,PackageCost,1393784711,1,,-5,RUB
Instax Shop,28775925-0639-1,2026-08-16,39,PackingFee,1393784711,1,,-10,RUB
Instax Shop,28775925-0639-1,2026-08-21,45,PickUpPointReturnAcceptance,1393784711,1,,-15,RUB
Instax Shop,29927861-0761-6,2026-08-18,29,LastMileCourier,1281295474,1,,-8.18,RUB
Instax Shop,29927861-0761-6,2026-08-18,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,29927861-0761-6,2026-08-18,32,Logistic,1281295474,1,,-58,RUB
Instax Shop,29927861-0761-6,2026-08-18,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,17156256-0324-1,2026-08-14,29,LastMileCourier,758898715,1,,-7.1,RUB
Instax Shop,17156256-0324-1,2026-08-14,69,SaleCommission,758898715,1,1197,-586.53,RUB
Instax Shop,17156256-0324-1,2026-08-14,32,Logistic,758898715,1,,-68,RUB
Instax Shop,17156256-0324-1,2026-08-14,74,StarsMembership,758898715,1,,-17.96,RUB
Instax Shop,49904744-0107-1,2026-08-16,74,StarsMembership,2980608857,1,,-17.96,RUB
Instax Shop,49904744-0107-1,2026-08-16,69,SaleCommission,2980608857,1,1197,-586.53,RUB
Instax Shop,49904744-0107-1,2026-08-16,32,Logistic,2980608857,1,,-68,RUB
Instax Shop,49904744-0107-1,2026-08-16,29,LastMileCourier,2980608857,1,,-8.22,RUB
Instax Shop,64219570-0469-2,2026-08-17,74,StarsMembership,2078708952,1,,-16.46,RUB
Instax Shop,64219570-0469-2,2026-08-17,69,SaleCommission,2078708952,1,1097,-482.68,RUB
Instax Shop,64219570-0469-2,2026-08-17,32,Logistic,2078708952,1,,-65,RUB
Instax Shop,64219570-0469-2,2026-08-17,29,LastMileCourier,2078708952,1,,-10.33,RUB
Instax Shop,0163120480-0183-1,2026-08-15,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,0163120480-0183-1,2026-08-15,29,LastMileCourier,2082848101,1,,-8.4,RUB
Instax Shop,0163120480-0183-1,2026-08-15,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,0163120480-0183-1,2026-08-15,32,Logistic,2082848101,1,,-59,RUB
Instax Shop,42033639-0090-1,2026-08-15,69,SaleCommission,2082848101,1,1197,-586.53,RUB
Instax Shop,42033639-0090-1,2026-08-15,74,StarsMembership,2082848101,1,,-17.96,RUB
Instax Shop,42033639-0090-1,2026-08-15,29,LastMileCourier,2082848101,1,,-7.45,RUB
Instax Shop,42033639-0090-1,2026-08-15,32,Logistic,2082848101,1,,-59,RUB
Instax Shop,88478283-0132-1,2026-08-16,74,StarsMembership,2396423754,1,,-17.96,RUB
Instax Shop,88478283-0132-1,2026-08-16,29,LastMileCourier,2396423754,1,,-6.99,RUB
Instax Shop,88478283-0132-1,2026-08-16,69,SaleCommission,2396423754,1,1197,-586.53,RUB
Instax Shop,88478283-0132-1,2026-08-16,32,Logistic,2396423754,1,,-67,RUB
Instax Shop,91357081-0304-1,2026-08-16,29,LastMileCourier,1854586926,1,,-7.01,RUB
Instax Shop,91357081-0304-1,2026-08-16,69,SaleCommission,1854586926,1,947,-464.03,RUB
Instax Shop,91357081-0304-1,2026-08-16,32,Logistic,1854586926,1,,-68,RUB
Instax Shop,91357081-0304-1,2026-08-16,74,StarsMembership,1854586926,1,,-14.21,RUB
Instax Shop,0153661430-0029-1,2026-08-17,32,Logistic,1393797856,1,,-56,RUB
Instax Shop,0153661430-0029-1,2026-08-17,69,SaleCommission,1393797856,1,1197,-586.53,RUB
Instax Shop,0153661430-0029-1,2026-08-17,29,LastMileCourier,1393797856,1,,-9.38,RUB
Instax Shop,0153661430-0029-1,2026-08-17,74,StarsMembership,1393797856,1,,-17.96,RUB
Instax Shop,0161015680-0168-1,2026-08-18,32,Logistic,1281295474,1,,-62,RUB
Instax Shop,0161015680-0168-1,2026-08-18,98,DeliveryToHandoverPlaceByOzon,1281295474,1,,-25,RUB
Instax Shop,0161015680-0168-1,2026-08-18,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,0109174383-0279-1,2026-08-18,32,Logistic,1393792471,1,,-163.76,RUB
Instax Shop,0109174383-0279-1,2026-08-18,69,SaleCommission,1393792471,1,1197,-586.53,RUB
Instax Shop,0109174383-0279-1,2026-08-18,29,LastMileCourier,1393792471,1,,-10.52,RUB
Instax Shop,0109174383-0279-1,2026-08-18,74,StarsMembership,1393792471,1,,-17.96,RUB
Instax Shop,35204442-0445-1,2026-08-19,45,PickUpPointReturnAcceptance,1283111753,1,,-15,RUB
Instax Shop,35204442-0445-1,2026-08-16,39,PackingFee,1283111753,1,,-10,RUB
Instax Shop,35204442-0445-1,2026-08-16,38,PackageCost,1283111753,1,,-5,RUB
Instax Shop,35204442-0445-1,2026-08-19,29,LastMileCourier,1283111753,1,,-8.05,RUB
Instax Shop,35204442-0445-1,2026-08-19,32,Logistic,1283111753,1,,-71,RUB
Instax Shop,35204442-0445-1,2026-08-19,59,ReturnFlowLogistic,1283111753,1,,-56,RUB
Instax Shop,35204442-0445-4,2026-08-19,45,PickUpPointReturnAcceptance,1283113732,1,,-15,RUB
Instax Shop,35204442-0445-4,2026-08-19,59,ReturnFlowLogistic,1283113732,1,,-56,RUB
Instax Shop,35204442-0445-4,2026-08-19,32,Logistic,1283113732,1,,-68,RUB
Instax Shop,35204442-0445-4,2026-08-19,29,LastMileCourier,1283113732,1,,-8.6,RUB
Instax Shop,35204442-0445-4,2026-08-16,38,PackageCost,1283113732,1,,-5,RUB
Instax Shop,35204442-0445-4,2026-08-16,39,PackingFee,1283113732,1,,-10,RUB
Instax Shop,81434937-0191-1,2026-08-18,32,Logistic,2980607875,1,,-56,RUB
Instax Shop,81434937-0191-1,2026-08-18,69,SaleCommission,2980607875,1,1197,-586.53,RUB
Instax Shop,81434937-0191-1,2026-08-18,74,StarsMembership,2980607875,1,,-17.96,RUB
Instax Shop,81434937-0191-1,2026-08-18,29,LastMileCourier,2980607875,1,,-9.82,RUB
Instax Shop,68077064-0059-5,2026-08-19,32,Logistic,1281295474,1,,-60,RUB
Instax Shop,68077064-0059-5,2026-08-19,29,LastMileCourier,1281295474,1,,-6.64,RUB
Instax Shop,68077064-0059-5,2026-08-19,69,SaleCommission,1281295474,1,1197,-586.53,RUB
Instax Shop,68077064-0059-5,2026-08-19,74,StarsMembership,1281295474,1,,-17.96,RUB
Instax Shop,83262722-0213-2,2026-08-20,29,LastMileCourier,758898715,1,,-9.52,RUB
Instax Shop,83262722-0213-2,2026-08-20,69,SaleCommission,758898715,1,1197,-586.53,RUB
Instax Shop,83262722-0213-2,2026-08-20,32,Logistic,758898715,1,,-60,RUB
